"Star_Name","SIMBAD_QUERY","RA","DEC","source_id_DR2","source_id_DR3","2mass_id","Bmag_s","eBmag_s","Bmag_g","eBmag_g","Vmag_s","eVmag_s","Vmag_g","eVmag_g","Gmag","eGmag","BPmag","eBPmag","RPmag","eRPmag","Jmag","eJmag","Hmag","eHmag","Ksmag","eKsmag","EBV","EBV_68L","EBV_68U","lum","lum_68L","lum_68U","parallax","eparallax","U","V","W","e","Rgal","X","Y","Z","teff","eteff","logg","elogg","feh","efeh","vsini","evsini","vmicro","evmicro","vmicro_flag","mass","mass_68L","mass_68U","rad","rad_68L","rad_68U","age","age_68L","age_68U","A_C","A_O","A_N","eA_C","eA_O","eA_N","sindex","logrhk","cairt","prot","params_analysis","params_ref","abund_analysis","abund_ref","amr_analysis","amr_ref","version","note"
"WASP-1","WASP-1",5.16698,31.98999,"Gaia DR2 2862548428079638912","Gaia DR3 2862548428079638912","J00204007+3159239",12.06000042,0.209999993,12.245333,0.002962626,11.31000042,0.129999995231628,11.669764,0.001935761,11.532242,0.002774,11.826927,0.002854,11.074697,0.003796,10.5860004425049,0.018999999,10.3640003204346,0.016000001,10.2760000228882,0.017999999,0.042709472,0.030982920959503,0.054696138,2.92198100440621,2.82564450294219,3.02008768631167,2.6108,0.0218,25.6610445936646,223.186708340059,10.1121902643579,0.0892768516037057,8147.52,-8142.04889501423,298.418635882731,-168.545608321912,6202,60,4.21,0.12,0.21,0.03,2.7,0.4,1.19,0.08,"free",1.297433,1.280374,1.31448,1.472469,1.435794,1.510184,NA,NA,NA,8.59,8.76,NA,0.06,0.11,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-100","WASP-100",68.95981944,-64.02703905,"Gaia DR2 4675352109658261376","Gaia DR3 4675352109659600000","J04355033-6401373",11.0699996948242,0.050000001,11.122922,0.0032626,10.8000001907349,0.059999999,10.718594,0.002638766,10.616221,0.002764,10.827892,0.002813,10.261888,0.003788,9.92800045013428,0.027000001,9.715000153,0.022,9.66899967193604,0.024,0.012241446,0.003681985,0.025246336,5.47890633026796,5.354327278,5.67037179528121,2.8079,0.0129,NA,NA,NA,NA,NA,NA,NA,NA,6705,80,4.11,0.13,-0.05,0.03,12.5,0.2,1.9,0.04,"free",1.403898,1.386818,1.421,1.726211,1.679364,1.774202,NA,NA,NA,8.55,NA,NA,0.06,NA,NA,NA,NA,NA,NA,"EW","M22","C_SYEW","DS24","mr_iso",NA,"v1.0",NA
"WASP-101","WASP-101",98.35111,-23.48619,"Gaia DR2 2924661867160818304","Gaia DR3 2924661867160818304","J06332426-2329103",10.7799997329712,0.039999999,10.756846,0.00267815,10.3400001525879,0.029999999,10.257544,0.001906577,10.141723,0.002762,10.3903,0.002801,9.737675,0.003784,9.33399963378906,0.024,9.123999596,0.022,9.07499980926514,0.025,0.005878691,0.001503451,0.0150019362939548,2.59624229793624,2.56367624337621,2.65473931175668,5.0067,0.0128,-33.3612474103132,211.733240246775,4.07003760290787,0.119266160884507,8119.89,-8118.44476354347,-153.226003419349,-23.740931222761,6202,81,4.27,0.13,0.22,0.04,12.9,0.2,1.28,0.04,"free",1.275768,1.254492,1.297874,1.388292,1.351015,1.426628,NA,NA,NA,8.64,8.62,NA,0.08,0.2,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-103","WASP-103",249.3149,7.18336,"Gaia DR2 4439085988769170432","Gaia DR3 4439085988769170432","J16371556+0711000",NA,NA,12.975648,0.00274322,12.1000003814697,0.01,12.348322,0.00262891,12.192057,0.002811,12.50773,0.002945,11.688677,0.003811,11.1000003814697,0.026000001,10.8570003509521,0.032000002,10.7670001983643,0.02,0.120688019218388,0.105468901550498,0.135033860334035,3.87509831523464,3.37275375461593,4.48265812410174,1.8332,0.107299998402596,-30.9010080163317,208.166784158567,6.72919562723052,0.118540107749666,7581.49,-7579.30997318206,181.716835512217,320.952673639393,6263,71,4.13,0.18,0.29,0.03,10.7,0.2,1.68,0.02,"free",1.397143,1.356577,1.441229,1.632008,1.514086,1.759144,NA,NA,NA,8.78,9.15,8.23,0.06,0.12,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-104","WASP-104",160.60251,7.43508,"Gaia DR2 3868603216762016256","Gaia DR3 3868603216762016256","J10422458+0726060",12.3000001907349,NA,NA,NA,NA,NA,NA,NA,11.585624,0.002786,12.007717,0.00341,11.007566,0.00382,10.3599996566772,0.024,9.97900009155273,0.026000001,9.88199996948242,0.018999999,0.007415982,0.001904764,0.0180937627955171,0.62643527,0.61765113253098,0.63981446960108,5.3641,0.0186,-21.3210566790055,209.307348603219,16.9789016502354,0.0865899513096166,8055.79,-8055.21961677031,-95.4448278876801,175.301644228002,5362,102,4.49,0.15,0.47,0.02,3.1,0.6,0.62,0.28,"free",1.018247,0.996783,1.03359,0.936115,0.927406,0.947924,NA,NA,NA,8.89,9.06,NA,0.04,0.17,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-105","WASP-105",24.1678606913554,-50.65931216,"Gaia DR2 4917441922731087488","Gaia DR3 4917441922731087488","J01364035-5039330",12.93999958,0.01,12.982874,0.00397744,12.039999961853,0.01,12.087846,0.002660205,11.858755,0.002846,12.294283,0.002856,11.211555,0.003802,10.456000328064,0.022,10.0410003662109,0.025,9.93500042,0.021,0.088823974,0.072367493,0.106493107104138,0.835406081656799,0.793572395786654,0.882921624583974,4.6026,0.089299999,60.1472632162912,229.732246799728,-12.6787747823815,0.210976405029342,7975.92,-7975.42399940521,-88.510782252546,-171.898308496005,5312,123,4.36,0.05,0.24,0.12,2.3,0.4,1.1,0.15,"free",0.931482,0.875554,0.989946,1.062677,1.011217,1.117588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-106","WASP-106",166.42973,-5.07943,"Gaia DR2 3788394461991295488","Gaia DR3 3788394461991295488","J11054313-0504458",12.039999961853,0.189999997615814,12.036553,0.003657602,11.210000038147,0.109999999403953,11.491535,0.002430367,11.362317,0.002775,11.636615,0.002864,10.929559,0.003793,10.4720001220703,0.024,10.2340002059937,0.023,10.16100025177,0.027000001,0.001169268,0.000306274,0.002866953,2.70759832277172,2.66844288883409,2.75005596703489,2.7828,0.018100001,-16.0185528619576,192.429904710583,-8.32355412336237,0.145045302957239,8041.36,-8037.98409511509,-233.047359517088,295.875863441561,6259,3,4.22,0.11,0.16,0.01,6.9,0.2,1.25,0.09,"free",1.267636,1.261754,1.273546,1.39461,1.383752,1.405959,NA,NA,NA,8.54,8.67,7.81,0.04,0.1,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-107","WASP-107",188.38685,-10.14617,"Gaia DR2 3578638842054261248","Gaia DR3 3578638842054261248","J12333284-1008461",14.6199998855591,1.20000004768372,12.94005,0.005626131,11.4700002670288,0.200000002980232,11.684175,0.001974686,11.183329,0.002774,11.901632,0.002843,10.36105,0.003793,9.37800025939941,0.021,8.77700042724609,0.026000001,8.637000084,0.023,0.151432193901782,0.135235764942341,0.167367131455328,0.17802955901381,0.173411371854445,0.182634177277913,15.5277,0.026000001,-9.15751986016065,207.519556478373,14.6827970608522,0.0682891352605899,7982.87,-7982.794760846,-35.3499859687159,76.021472817558,4411,150,4.59,0.14,-0.09,0.001,3.1,0.3,0.66,0.15,"free",0.667606,0.638411,0.698907,0.666299,0.648364,0.683619,NA,NA,NA,8.25,8.81,NA,0.08,0.13,NA,NA,NA,NA,NA,"EW","M22","C_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-113","WASP-113",224.872860056012,46.9600984883863,"Gaia DR2 1587399232335653760","Gaia DR3 1587399232335653760","J14592946+4657364",12.46399974823,0.01,12.365692,0.003320129,11.7290000915527,0.01,11.743164,0.001902439,11.599696,0.002763,11.905601,0.002856,11.131968,0.003794,10.6359996795654,0.022,10.3299999237061,0.026000001,10.3109998703003,0.021,0.005125346,0.001511395,0.0108924370462395,3.32185938157652,3.27348769858554,3.37908786417624,2.2749,0.0109,29.4786405210552,225.231358134175,-3.96743620642255,0.104551418001042,7960.99,-7957.6920560646,229.095590630722,397.777657783467,6015,36,4.1,0.01,0.142,0.03,7.6,0.2,1.31,0.03,"fixed",1.2875,1.264881,1.302735,1.675835,1.650687,1.701152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTH","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-117","WASP-117",36.77541,-50.28453,"Gaia DR2 4746157737910069888","Gaia DR3 4746157737910069888","J02270610-5017042",10.7399997711182,0.039999999,10.715166,0.004081114,10.1400003433228,0.029999999,10.175251,0.002912991,10.031728,0.00276,10.311153,0.002805,9.586788,0.003786,9.14299964904785,0.022,8.85999965667725,0.024,8.77999973297119,0.021,0.007020484,0.001838346,0.0161458218133284,1.84058385517117,1.8155264786665,1.88261048437446,6.3409,0.0129,-32.6498963277408,221.414470792217,31.2764643903753,0.113483947131948,7999.19,-7998.81805281694,-77.5714588706654,-112.305081354943,5950,80,4.26,0.13,-0.14,0.03,1.2,0.5,0.78,0.29,"free",1.008815,0.98223,1.035217,1.267649,1.233521,1.302959,NA,NA,NA,8.21,8.54,NA,0.06,0.1,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-118","WASP-118",19.5505864231347,2.70278269013566,"Gaia DR2 2562569564026683520","Gaia DR3 2562569564026683520","J01181213+0242102",11.56000042,0.029999999,11.553981,0.003731526,11.039999961853,0.050000001,11.044249,0.002190096,10.918823,0.00277,11.179986,0.002834,10.498005,0.003806,10.0869998931885,0.026000001,9.84700012207031,0.023,9.78800010681152,0.021,0.055797426,0.030713737,0.080892336,5.43985809370911,5.09571985365632,5.82363943616599,2.5854,0.023600001,17.6932840163498,211.871418232314,-10.8284989161869,0.0704680417714352,8143.87,-8142.73042775678,136.008058729249,-307.747272812357,6440,150,4.06,0.04,0.09,0.11,11,0.2,1.72,0.09,"fixed",1.440423,1.386684,1.491205,1.857674,1.752803,1.970403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-12","WASP-12",97.63665,29.6723,"Gaia DR2 3435282862461427072","Gaia DR3 3435282862461427072","J06303279+2940202",12.1400003433228,0.209999993,12.200084,0.004634035,11.5699996948242,0.159999996423721,11.634723,0.002318681,11.498614,0.002815,11.77942,0.00295,11.028495,0.004104,10.4770002365112,0.021,10.2279996871948,0.022,10.1879997253418,0.02,0.05529985,0.04222887,0.068183112,3.64998684586684,3.5238683178922,3.77779674088896,2.4213,0.0166,-9.80197582852857,220.160213607067,2.10843450954576,0.0341980193953674,8406.76,-8406.71217558833,-29.0497872737049,90.4257619167406,6197,62,4.09,0.12,0.17,0.02,3.1,0.7,1.44,0.03,"free",1.341586,1.326071,1.356778,1.648593,1.605619,1.692677,NA,NA,NA,8.58,8.74,NA,0.06,0.1,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-120","WASP-120",62.61607,-45.89821,"Gaia DR2 4837286842167819776","Gaia DR3 4837286842168217088","J04102785-4553535",11.4799995422363,0.059999999,11.44285,0.003709944,10.960000038147,0.059999999,11.004801,0.002203331,10.898673,0.002771,11.119175,0.00283,10.528265,0.003813,10.1479997634888,0.024,9.98200035095215,0.034000002,9.8769998550415,0.023,0.033490416,0.0159058281033046,0.055904556,5.07473873092023,4.84851787543632,5.37309395694303,2.6143,0.015,16.050260707609,211.066629894116,-3.77191170104836,0.0687068187039665,8084.97,-8081.10648774342,-249.833989379855,-253.061108363541,6577,132,4.13,0.12,0.17,0.02,16.1,0.3,1.97,0.11,"free",1.462017,1.441282,1.482069,1.720458,1.640717,1.803727,NA,NA,NA,8.54,NA,NA,0.05,NA,NA,NA,NA,NA,NA,"EW","M22","C_SYEW","DS24","mr_iso",NA,"v1.0",NA
"WASP-121","WASP-121",107.600230511146,-39.09726685,"Gaia DR2 5565050255701441664","Gaia DR3 5565050255701441664","J07102406-3905506",11,0.050000001,10.936081,0.003154334,10.5100002288818,0.039999999,10.487275,0.002102668,10.375196,0.002767,10.602913,0.002808,10.002364,0.003793,9.625,0.021,9.43900012969971,0.025,9.373999596,0.022,0.001585392,0.000408852,0.004478506,3.6052623767786,3.57802216231519,3.63702163773987,3.7996,0.0104,-31.4226916365904,205.750635300593,7.24904986983389,0.126532363385135,8090.1,-8086.50614488504,-241.099055350271,-35.3879589635793,6509,36,4.26,0.01,0.17,0.03,14.7,0.4,1.59,0.03,"fixed",1.366228,1.352481,1.380314,1.487671,1.470194,1.50551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTH","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-122","WASP-122",108.301406890277,-42.40976247,"Gaia DR2 5560886336446650240","Gaia DR3 5560886336446650240","J07131235-4224350",11.7799997329712,0.090000004,11.695376,0.00347056,11,0.07,11.002697,0.00207771,10.839993,0.002758,11.180739,0.002832,10.334152,0.003805,9.807999611,0.024,9.48700046539307,0.024,9.42399978637695,0.023,0.0196829892297431,0.007744495,0.0340291822718909,2.16834209413734,2.1107574589252,2.24134548943896,4.0549,0.0099,-0.847670380183173,203.874422738387,-13.5946389369687,0.0791159935343513,8070.8,-8067.53483502022,-229.394444839833,-35.2622629352166,5819,70,4.21,0.05,0.38,0.02,4.1,0.5,1.1,0.05,"free",1.237922,1.223132,1.252738,1.44058,1.400177,1.482526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-123","WASP-123",289.4793,-32.85999,"Gaia DR2 6756148659453907200","Gaia DR3 6756148659453907200","J19175503-3251358",11.7749996185303,0.01,NA,NA,11.0609998703003,0.01,NA,NA,10.901385,0.002762,11.25983,0.00307,10.373097,0.003811,9.79899978637695,0.022,9.456999779,0.026000001,9.36200046539307,0.021,0.009645761,0.003017286,0.0205595961371553,1.33482566439501,1.31198432518479,1.36734415826277,5.0088,0.020300001,32.2562870586284,200.167431757041,5.315093702038,0.147026058848402,7812.75,-7812.73074833111,17.0442054759322,-42.1868391270093,5642,50,4.25,0.15,0.24,0.02,3.2,0.3,0.79,0.08,"free",1.052866,1.035742,1.070223,1.203857,1.17914,1.228525,NA,NA,NA,8.69,8.96,NA,0.04,0.12,NA,NA,NA,NA,NA,"EW","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-124","WASP-124",332.71434,-30.74966,"Gaia DR2 6614751532833886464","Gaia DR3 6614751532833886464","J22105143-3044588",NA,NA,13.260119,0.002995144,NA,NA,12.698348,0.002282165,12.564566,0.002783,12.848153,0.0029,12.124265,0.003805,11.6499996185303,0.023,11.418999671936,0.024,11.31000042,0.023,0.006857423,0.001904043,0.0160032955038329,1.6022261144895,1.5701960405728,1.64108246453861,2.1036,0.0145,17.1919530099508,199.686624744189,10.9540880591969,0.114177575667875,7740.35,-7739.92155532889,81.1571647608186,-364.57902311989,6016,70,4.38,0.07,0.08,0.02,4.8,0.3,0.87,0.13,"free",1.109061,1.085816,1.132757,1.161755,1.132509,1.19106,NA,NA,NA,8.42,8.78,7.67,0.05,0.11,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-126","WASP-126",63.37394,-69.22682,"Gaia DR2 4666498154837086208","Gaia DR3 4666498154837086208","J04132972-6913365",11.9040002822876,0.022,11.924446,0.002935468,11.2030000686646,0.022,11.235591,0.001874214,11.066118,0.00276,11.41161,0.002838,10.553247,0.003794,9.96199989318848,0.021,9.65900039672852,0.023,9.59799957275391,0.021,0.0244340019956235,0.0111331275693648,0.038701664,1.40619289581029,1.36493078827832,1.45320483802522,4.5933,0.01,-57.3036903172554,173.45394862061,13.5496296066789,0.293689655251341,7965.81,-7964.0892513372,-165.657873485631,-111.628462859912,5667,78,4.28,0.16,0.18,0.02,2.5,0.3,0.7,0.13,"free",1.040991,1.015629,1.065819,1.221806,1.184035,1.260661,NA,NA,NA,8.59,8.79,7.96,0.03,0.09,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-127","WASP-127",160.55868,-3.83507,"Gaia DR2 3778075717162985600","Gaia DR3 3778075717162985600","J10421407-0350062",10.8090000152588,0.026000001,10.825082,0.005412113,10.1719999313354,0.044,10.216716,0.002987268,10.058199,0.00277,10.372177,0.002816,9.573458,0.003788,9.0920000076294,0.028999999,8.737999916,0.055,8.64099979400635,0.018999999,0.003086215,0.000797316,0.007716618,1.88490200676932,1.86702943083311,1.90592273687494,6.2241,0.0175,18.7588961936975,251.047073417859,14.2631585585512,0.172019579448053,8033.41,-8032.70852278496,-106.454800180355,140.79606376306,5708,50,4.12,0.06,-0.29,0.02,0.9,0.6,0.87,0.06,"free",0.885358,0.873282,0.899234,1.395304,1.370175,1.421242,NA,NA,NA,8.24,8.41,7.34,0.05,0.1,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-129","WASP-129",176.29898,-42.06395,"Gaia DR2 5380888758195682944","Gaia DR3 5380888758195682944","J11451175-4203501",12.3199996948242,0.150000005960464,12.610956,0.002390823,12.1800003051758,0.159999996423721,11.966362,0.001752496,11.804166,0.002763,12.132769,0.002851,11.309406,0.003799,10.7250003814697,0.023,10.4709997177124,0.022,10.4119997024536,0.023,0.0117506438899499,0.004966756,0.0194385937820131,1.43498402330641,1.40862310763046,1.46404079206769,3.1735,0.015900001,34.487602946389,218.697167812789,17.0786547120794,0.117270170764541,7902.83,-7897.87641969168,-279.758853214046,127.98122895906,5887,29,4.31,0.14,0.2,0.01,3.8,0.3,0.76,0.16,"free",1.117525,1.105221,1.129926,1.147695,1.131749,1.164,NA,NA,NA,8.44,8.73,7.79,0.04,0.13,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-13","WASP-13",140.10298,33.88242,"Gaia DR2 702295464353437952","Gaia DR3 702295464353437952","J09202471+3352567",11.210000038147,0.079999998,11.100411,0.004814328,10.4200000762939,0.059999999,10.531138,0.002832146,10.382959,0.002761,10.675102,0.002814,9.924387,0.003795,9.442000389,0.021,9.18200016021728,0.016000001,9.11900043487549,0.016000001,0.0202686760967742,0.0122979382580645,0.039709546,2.8497165,2.78958996,2.91398434,4.331,0.0195,4.83252128825869,209.066336075327,10.802135190359,0.0538301692625675,8161.11,-8161.05131054092,-31.2023106655207,187.444137809689,6080,34,4.11,0.1,0.04,0.02,6.2,0.2,1.35,0.08,"free",1.212225,1.198085,1.225517,1.517307,1.492934,1.542402,NA,NA,NA,8.41,8.77,NA,0.06,0.13,NA,NA,NA,NA,NA,"SYNTH","M22","C_SYEW;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-130","WASP-130",203.10598,-42.47527,"Gaia DR2 6112606840179716096","Gaia DR3 6112606840179716096","J13322543-4228309",11.7700004577637,0.109999999403953,11.903076,0.004201969,11.1000003814697,0.090000004,11.153494,0.002256705,10.974043,0.002767,11.341164,0.002877,10.43589,0.003795,9.89599990844727,0.022,9.546999931,0.027000001,9.46100044250488,0.026000001,0.002053919,0.000482837,0.005166351,0.940561401349106,0.932805153,0.950007808,5.7294,0.0187,16.0577829220615,233.81610364727,5.97523250806491,0.0879322875760893,7893.1,-7892.12932246289,-124.073010798406,83.664888076744,5633,18,4.41,0.14,0.32,0.01,2.8,0.3,0.96,0.1,"free",1.078244,1.067182,1.088455,1.014734,1.006859,1.023134,NA,NA,NA,8.8,NA,8.32,0.03,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-131","WASP-131",210.19352,-30.58357,"Gaia DR2 6173451477191225984","Gaia DR3 6173451477191225984","J14004645-3035008",10.6199998855591,0.039999999,NA,NA,10.0699996948242,0.039999999,NA,NA,9.873362,0.002771,10.158061,0.002809,9.417157,0.003785,8.89500045776367,0.027000001,8.65299987792969,0.039999999,8.57299995422363,0.018999999,0.013951001,0.004698679,0.0256548677834573,3.222833738,3.13738905075688,3.32417370837483,5.1765,0.036499999,6.18443360899891,244.56002234872,-12.0095548503395,0.125110735496694,7871.89,-7871.16162404055,-107.241605610231,121.069557510783,6115,59,4.08,0.13,-0.03,0.03,3.9,0.2,1.23,0.02,"free",1.214617,1.154728,1.236132,1.598496,1.561467,1.632218,NA,NA,NA,8.41,NA,7.64,0.05,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-132","WASP-132",217.60912,-46.1592,"Gaia DR2 6099012478412247296","Gaia DR3 6099012478412247296","J14302619-4609330",13.1470003128052,0.01,13.136241,0.004203986,NA,NA,12.079171,0.00193403,11.746748,0.002765,12.299771,0.002897,11.048747,0.003802,10.2569999694824,0.026000001,9.74499988555908,0.023,9.67399978637695,0.024,0.116896039758425,0.101761232705029,0.132864294770675,0.322001012730126,0.3128701776886,0.331577281371488,8.0924,0.018999999,35.4027149562648,199.235399172781,-26.8834189598668,0.153507500437137,7907.78,-7907.40355042893,-76.8458505506418,53.2495354704052,4572,150,4.51,0.14,0.25,0.001,4,0.3,0.48,0.15,"free",0.775338,0.742973,0.824579,0.826189,0.799934,0.847717,NA,NA,NA,8.73,NA,7.97,0.06,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYNTH;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-133","WASP-133",314.57537,-35.79659,"Gaia DR2 6778662809294560896","Gaia DR3 6778662809294560896","J20581808-3547475",NA,NA,13.654502,0.003645784,NA,NA,12.891752,0.002323369,12.704453,0.002765,13.084507,0.002842,12.161235,0.003803,11.5550003051758,0.023,11.2379999160767,0.026000001,11.1800003051758,0.023,0.043106145,0.029317843,0.057180712,2.1030431569912,2.02872191952575,2.18069707175311,1.8072,0.015799999,-26.8699546056556,208.907685135905,-2.81384300441075,0.105662809162671,7582.73,-7582.52021225341,56.0946001670901,-333.883342228305,5700,72,4.16,0.07,0.28,0.02,2.2,0.6,0.93,0.08,"free",1.169196,1.118576,1.194618,1.483407,1.443233,1.522452,NA,NA,NA,8.75,8.85,8.22,0.04,0.1,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"WASP-135","WASP-135",267.284881743659,29.8790411,"Gaia DR2 4596481632339898240","Gaia DR3 4596481632339898240","J17490839+2952447",14.25,0.01,14.197967,0.003762986,13.2799997329712,0.01,13.25472,0.002141441,12.997077,0.002794,13.472712,0.003109,12.350666,0.003938,11.581000328064,0.018999999,11.1230001449585,0.030999999,11.0369997024536,0.02,0.087353415,0.071255298,0.101776529917729,0.556100469063407,0.538855669380883,0.573202946373456,3.3297,0.0134,9.70064692911827,187.906734583719,10.738579127613,0.163786649706745,7847.19,-7844.07038658577,221.37226112353,154.962377076845,5028,100,4.44,0.04,0.34,0.12,4.2,0.4,0.58,0.15,"free",0.859438,0.813572,0.913942,0.965937,0.928489,1.003978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-136","WASP-136",0.325761335188474,-8.926249897,"Gaia DR2 2441013811932929280","Gaia DR3 2441013811932929280","J00011818-0855347",10.4200000762939,0.029999999,NA,NA,9.97999954223633,0.029999999,NA,NA,9.82388,0.002761,10.060003,0.002831,9.431094,0.003797,9.01599979400635,0.029999999,8.79199981689453,0.026000001,8.80500030517578,0.024,0.004677804,0.001207479,0.0115415593071323,6.34038001785963,6.2223320549925,6.47578739201389,3.7225,0.0252,2.69602616091252,244.785496629353,0.0528060707785378,0.127047361342955,7997.07,-7996.4536498779,99.3205077829587,-224.580668045358,6393,54,4.01,0.02,-0.05,0.04,15.2,0.4,1.6,0.04,"fixed",1.427625,1.381508,1.449644,2.052397,2.011484,2.091822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTH","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"WASP-138","WASP-138",41.6391613679308,-0.464130061,"Gaia DR2 2498515516990171392","Gaia DR3 2498515516990171392","J02463338-0027501",12.31000042,0.050000001,12.334686,0.003958427,11.789999961853,0.150000005960464,11.808663,0.002857653,11.680991,0.002772,11.951101,0.002934,11.253756,0.003821,10.7819995880127,0.024,10.539999961853,0.025,10.4940004348755,0.018999999,0.004508768,0.001190481,0.0106817436348045,2.7084979074441,2.66252028596636,2.76297253719777,2.4416,0.015799999,35.9042253538226,166.901641883535,-6.71423306316204,0.283909359775764,8253.88,-8253.8369266523,27.7101561239813,-295.19754180293,6192,45,4.18,0.02,-0.163,0.04,8.6,0.2,1.4,0.03,"fixed",1.123904,1.091588,1.148896,1.425456,1.402827,1.448118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTH","T25",NA,NA,"mr_iso",NA,"v1.0",NA
